"URL","Page Family","Numerator","Denominator","Simplified Fraction","Decimal","Percent","Priority","Indexable","Canonical","Related Page"
"/what-is-equivalent-to-14-30-fraction","Equivalent Fractions","14","30","7/15","0.466666666667","46.6666666667%","C","true","/what-is-equivalent-to-14-30-fraction","/14-30-as-a-percent-and-decimal"
"/14-30-as-a-percent-and-decimal","Percent and Decimal","14","30","7/15","0.466666666667","46.6666666667%","C","true","/14-30-as-a-percent-and-decimal","/what-is-equivalent-to-14-30-fraction"
"/what-is-equivalent-to-16-30-fraction","Equivalent Fractions","16","30","8/15","0.533333333333","53.3333333333%","C","true","/what-is-equivalent-to-16-30-fraction","/16-30-as-a-percent-and-decimal"
"/16-30-as-a-percent-and-decimal","Percent and Decimal","16","30","8/15","0.533333333333","53.3333333333%","C","true","/16-30-as-a-percent-and-decimal","/what-is-equivalent-to-16-30-fraction"
"/what-is-equivalent-to-17-30-fraction","Equivalent Fractions","17","30","17/30","0.566666666667","56.6666666667%","C","true","/what-is-equivalent-to-17-30-fraction","/17-30-as-a-percent-and-decimal"
"/17-30-as-a-percent-and-decimal","Percent and Decimal","17","30","17/30","0.566666666667","56.6666666667%","C","true","/17-30-as-a-percent-and-decimal","/what-is-equivalent-to-17-30-fraction"
"/what-is-equivalent-to-19-30-fraction","Equivalent Fractions","19","30","19/30","0.633333333333","63.3333333333%","C","true","/what-is-equivalent-to-19-30-fraction","/19-30-as-a-percent-and-decimal"
"/19-30-as-a-percent-and-decimal","Percent and Decimal","19","30","19/30","0.633333333333","63.3333333333%","C","true","/19-30-as-a-percent-and-decimal","/what-is-equivalent-to-19-30-fraction"
"/what-is-equivalent-to-22-30-fraction","Equivalent Fractions","22","30","11/15","0.733333333333","73.3333333333%","C","true","/what-is-equivalent-to-22-30-fraction","/22-30-as-a-percent-and-decimal"
"/22-30-as-a-percent-and-decimal","Percent and Decimal","22","30","11/15","0.733333333333","73.3333333333%","C","true","/22-30-as-a-percent-and-decimal","/what-is-equivalent-to-22-30-fraction"
"/what-is-equivalent-to-23-30-fraction","Equivalent Fractions","23","30","23/30","0.766666666667","76.6666666667%","C","true","/what-is-equivalent-to-23-30-fraction","/23-30-as-a-percent-and-decimal"
"/23-30-as-a-percent-and-decimal","Percent and Decimal","23","30","23/30","0.766666666667","76.6666666667%","C","true","/23-30-as-a-percent-and-decimal","/what-is-equivalent-to-23-30-fraction"
"/what-is-equivalent-to-26-30-fraction","Equivalent Fractions","26","30","13/15","0.866666666667","86.6666666667%","C","true","/what-is-equivalent-to-26-30-fraction","/26-30-as-a-percent-and-decimal"
"/26-30-as-a-percent-and-decimal","Percent and Decimal","26","30","13/15","0.866666666667","86.6666666667%","C","true","/26-30-as-a-percent-and-decimal","/what-is-equivalent-to-26-30-fraction"
"/what-is-equivalent-to-28-30-fraction","Equivalent Fractions","28","30","14/15","0.933333333333","93.3333333333%","C","true","/what-is-equivalent-to-28-30-fraction","/28-30-as-a-percent-and-decimal"
"/28-30-as-a-percent-and-decimal","Percent and Decimal","28","30","14/15","0.933333333333","93.3333333333%","C","true","/28-30-as-a-percent-and-decimal","/what-is-equivalent-to-28-30-fraction"
"/what-is-equivalent-to-29-30-fraction","Equivalent Fractions","29","30","29/30","0.966666666667","96.6666666667%","C","true","/what-is-equivalent-to-29-30-fraction","/29-30-as-a-percent-and-decimal"
"/29-30-as-a-percent-and-decimal","Percent and Decimal","29","30","29/30","0.966666666667","96.6666666667%","C","true","/29-30-as-a-percent-and-decimal","/what-is-equivalent-to-29-30-fraction"
"/what-is-equivalent-to-32-30-fraction","Equivalent Fractions","32","30","16/15","1.06666666667","106.666666667%","C","true","/what-is-equivalent-to-32-30-fraction","/32-30-as-a-percent-and-decimal"
"/32-30-as-a-percent-and-decimal","Percent and Decimal","32","30","16/15","1.06666666667","106.666666667%","C","true","/32-30-as-a-percent-and-decimal","/what-is-equivalent-to-32-30-fraction"
"/what-is-equivalent-to-34-30-fraction","Equivalent Fractions","34","30","17/15","1.13333333333","113.333333333%","C","true","/what-is-equivalent-to-34-30-fraction","/34-30-as-a-percent-and-decimal"
"/34-30-as-a-percent-and-decimal","Percent and Decimal","34","30","17/15","1.13333333333","113.333333333%","C","true","/34-30-as-a-percent-and-decimal","/what-is-equivalent-to-34-30-fraction"
"/what-is-equivalent-to-38-30-fraction","Equivalent Fractions","38","30","19/15","1.26666666667","126.666666667%","C","true","/what-is-equivalent-to-38-30-fraction","/38-30-as-a-percent-and-decimal"
"/38-30-as-a-percent-and-decimal","Percent and Decimal","38","30","19/15","1.26666666667","126.666666667%","C","true","/38-30-as-a-percent-and-decimal","/what-is-equivalent-to-38-30-fraction"
"/what-is-equivalent-to-44-30-fraction","Equivalent Fractions","44","30","22/15","1.46666666667","146.666666667%","C","true","/what-is-equivalent-to-44-30-fraction","/44-30-as-a-percent-and-decimal"
"/44-30-as-a-percent-and-decimal","Percent and Decimal","44","30","22/15","1.46666666667","146.666666667%","C","true","/44-30-as-a-percent-and-decimal","/what-is-equivalent-to-44-30-fraction"
"/what-is-equivalent-to-46-30-fraction","Equivalent Fractions","46","30","23/15","1.53333333333","153.333333333%","C","true","/what-is-equivalent-to-46-30-fraction","/46-30-as-a-percent-and-decimal"
"/46-30-as-a-percent-and-decimal","Percent and Decimal","46","30","23/15","1.53333333333","153.333333333%","C","true","/46-30-as-a-percent-and-decimal","/what-is-equivalent-to-46-30-fraction"
"/what-is-equivalent-to-51-30-fraction","Equivalent Fractions","51","30","17/10","1.7","170%","B","true","/what-is-equivalent-to-51-30-fraction","/51-30-as-a-percent-and-decimal"
"/51-30-as-a-percent-and-decimal","Percent and Decimal","51","30","17/10","1.7","170%","B","true","/51-30-as-a-percent-and-decimal","/what-is-equivalent-to-51-30-fraction"
"/what-is-equivalent-to-52-30-fraction","Equivalent Fractions","52","30","26/15","1.73333333333","173.333333333%","C","true","/what-is-equivalent-to-52-30-fraction","/52-30-as-a-percent-and-decimal"
"/52-30-as-a-percent-and-decimal","Percent and Decimal","52","30","26/15","1.73333333333","173.333333333%","C","true","/52-30-as-a-percent-and-decimal","/what-is-equivalent-to-52-30-fraction"
"/what-is-equivalent-to-56-30-fraction","Equivalent Fractions","56","30","28/15","1.86666666667","186.666666667%","C","true","/what-is-equivalent-to-56-30-fraction","/56-30-as-a-percent-and-decimal"
"/56-30-as-a-percent-and-decimal","Percent and Decimal","56","30","28/15","1.86666666667","186.666666667%","C","true","/56-30-as-a-percent-and-decimal","/what-is-equivalent-to-56-30-fraction"
"/what-is-equivalent-to-57-30-fraction","Equivalent Fractions","57","30","19/10","1.9","190%","B","true","/what-is-equivalent-to-57-30-fraction","/57-30-as-a-percent-and-decimal"
"/57-30-as-a-percent-and-decimal","Percent and Decimal","57","30","19/10","1.9","190%","B","true","/57-30-as-a-percent-and-decimal","/what-is-equivalent-to-57-30-fraction"
"/what-is-equivalent-to-58-30-fraction","Equivalent Fractions","58","30","29/15","1.93333333333","193.333333333%","C","true","/what-is-equivalent-to-58-30-fraction","/58-30-as-a-percent-and-decimal"
"/58-30-as-a-percent-and-decimal","Percent and Decimal","58","30","29/15","1.93333333333","193.333333333%","C","true","/58-30-as-a-percent-and-decimal","/what-is-equivalent-to-58-30-fraction"
"/what-is-equivalent-to-1-31-fraction","Equivalent Fractions","1","31","1/31","0.0322580645161","3.22580645161%","C","true","/what-is-equivalent-to-1-31-fraction","/1-31-as-a-percent-and-decimal"
"/1-31-as-a-percent-and-decimal","Percent and Decimal","1","31","1/31","0.0322580645161","3.22580645161%","C","true","/1-31-as-a-percent-and-decimal","/what-is-equivalent-to-1-31-fraction"
"/what-is-equivalent-to-2-31-fraction","Equivalent Fractions","2","31","2/31","0.0645161290323","6.45161290323%","C","true","/what-is-equivalent-to-2-31-fraction","/2-31-as-a-percent-and-decimal"
"/2-31-as-a-percent-and-decimal","Percent and Decimal","2","31","2/31","0.0645161290323","6.45161290323%","C","true","/2-31-as-a-percent-and-decimal","/what-is-equivalent-to-2-31-fraction"
"/what-is-equivalent-to-3-31-fraction","Equivalent Fractions","3","31","3/31","0.0967741935484","9.67741935484%","C","true","/what-is-equivalent-to-3-31-fraction","/3-31-as-a-percent-and-decimal"
"/3-31-as-a-percent-and-decimal","Percent and Decimal","3","31","3/31","0.0967741935484","9.67741935484%","C","true","/3-31-as-a-percent-and-decimal","/what-is-equivalent-to-3-31-fraction"
"/what-is-equivalent-to-4-31-fraction","Equivalent Fractions","4","31","4/31","0.129032258065","12.9032258065%","C","true","/what-is-equivalent-to-4-31-fraction","/4-31-as-a-percent-and-decimal"
"/4-31-as-a-percent-and-decimal","Percent and Decimal","4","31","4/31","0.129032258065","12.9032258065%","C","true","/4-31-as-a-percent-and-decimal","/what-is-equivalent-to-4-31-fraction"
"/what-is-equivalent-to-5-31-fraction","Equivalent Fractions","5","31","5/31","0.161290322581","16.1290322581%","C","true","/what-is-equivalent-to-5-31-fraction","/5-31-as-a-percent-and-decimal"
"/5-31-as-a-percent-and-decimal","Percent and Decimal","5","31","5/31","0.161290322581","16.1290322581%","C","true","/5-31-as-a-percent-and-decimal","/what-is-equivalent-to-5-31-fraction"
"/what-is-equivalent-to-6-31-fraction","Equivalent Fractions","6","31","6/31","0.193548387097","19.3548387097%","C","true","/what-is-equivalent-to-6-31-fraction","/6-31-as-a-percent-and-decimal"
"/6-31-as-a-percent-and-decimal","Percent and Decimal","6","31","6/31","0.193548387097","19.3548387097%","C","true","/6-31-as-a-percent-and-decimal","/what-is-equivalent-to-6-31-fraction"
"/what-is-equivalent-to-7-31-fraction","Equivalent Fractions","7","31","7/31","0.225806451613","22.5806451613%","C","true","/what-is-equivalent-to-7-31-fraction","/7-31-as-a-percent-and-decimal"
"/7-31-as-a-percent-and-decimal","Percent and Decimal","7","31","7/31","0.225806451613","22.5806451613%","C","true","/7-31-as-a-percent-and-decimal","/what-is-equivalent-to-7-31-fraction"
"/what-is-equivalent-to-8-31-fraction","Equivalent Fractions","8","31","8/31","0.258064516129","25.8064516129%","C","true","/what-is-equivalent-to-8-31-fraction","/8-31-as-a-percent-and-decimal"
"/8-31-as-a-percent-and-decimal","Percent and Decimal","8","31","8/31","0.258064516129","25.8064516129%","C","true","/8-31-as-a-percent-and-decimal","/what-is-equivalent-to-8-31-fraction"
"/what-is-equivalent-to-9-31-fraction","Equivalent Fractions","9","31","9/31","0.290322580645","29.0322580645%","C","true","/what-is-equivalent-to-9-31-fraction","/9-31-as-a-percent-and-decimal"
"/9-31-as-a-percent-and-decimal","Percent and Decimal","9","31","9/31","0.290322580645","29.0322580645%","C","true","/9-31-as-a-percent-and-decimal","/what-is-equivalent-to-9-31-fraction"
"/what-is-equivalent-to-10-31-fraction","Equivalent Fractions","10","31","10/31","0.322580645161","32.2580645161%","C","true","/what-is-equivalent-to-10-31-fraction","/10-31-as-a-percent-and-decimal"
"/10-31-as-a-percent-and-decimal","Percent and Decimal","10","31","10/31","0.322580645161","32.2580645161%","C","true","/10-31-as-a-percent-and-decimal","/what-is-equivalent-to-10-31-fraction"
"/what-is-equivalent-to-11-31-fraction","Equivalent Fractions","11","31","11/31","0.354838709677","35.4838709677%","C","true","/what-is-equivalent-to-11-31-fraction","/11-31-as-a-percent-and-decimal"
"/11-31-as-a-percent-and-decimal","Percent and Decimal","11","31","11/31","0.354838709677","35.4838709677%","C","true","/11-31-as-a-percent-and-decimal","/what-is-equivalent-to-11-31-fraction"
"/what-is-equivalent-to-12-31-fraction","Equivalent Fractions","12","31","12/31","0.387096774194","38.7096774194%","C","true","/what-is-equivalent-to-12-31-fraction","/12-31-as-a-percent-and-decimal"
"/12-31-as-a-percent-and-decimal","Percent and Decimal","12","31","12/31","0.387096774194","38.7096774194%","C","true","/12-31-as-a-percent-and-decimal","/what-is-equivalent-to-12-31-fraction"
"/what-is-equivalent-to-1-32-fraction","Equivalent Fractions","1","32","1/32","0.03125","3.125%","A","true","/what-is-equivalent-to-1-32-fraction","/1-32-as-a-percent-and-decimal"
"/1-32-as-a-percent-and-decimal","Percent and Decimal","1","32","1/32","0.03125","3.125%","A","true","/1-32-as-a-percent-and-decimal","/what-is-equivalent-to-1-32-fraction"
"/what-is-equivalent-to-2-32-fraction","Equivalent Fractions","2","32","1/16","0.0625","6.25%","B","true","/what-is-equivalent-to-2-32-fraction","/2-32-as-a-percent-and-decimal"
"/2-32-as-a-percent-and-decimal","Percent and Decimal","2","32","1/16","0.0625","6.25%","B","true","/2-32-as-a-percent-and-decimal","/what-is-equivalent-to-2-32-fraction"
"/what-is-equivalent-to-3-32-fraction","Equivalent Fractions","3","32","3/32","0.09375","9.375%","B","true","/what-is-equivalent-to-3-32-fraction","/3-32-as-a-percent-and-decimal"
"/3-32-as-a-percent-and-decimal","Percent and Decimal","3","32","3/32","0.09375","9.375%","B","true","/3-32-as-a-percent-and-decimal","/what-is-equivalent-to-3-32-fraction"
"/what-is-equivalent-to-5-32-fraction","Equivalent Fractions","5","32","5/32","0.15625","15.625%","B","true","/what-is-equivalent-to-5-32-fraction","/5-32-as-a-percent-and-decimal"
"/5-32-as-a-percent-and-decimal","Percent and Decimal","5","32","5/32","0.15625","15.625%","B","true","/5-32-as-a-percent-and-decimal","/what-is-equivalent-to-5-32-fraction"
"/what-is-equivalent-to-6-32-fraction","Equivalent Fractions","6","32","3/16","0.1875","18.75%","B","true","/what-is-equivalent-to-6-32-fraction","/6-32-as-a-percent-and-decimal"
"/6-32-as-a-percent-and-decimal","Percent and Decimal","6","32","3/16","0.1875","18.75%","B","true","/6-32-as-a-percent-and-decimal","/what-is-equivalent-to-6-32-fraction"
"/what-is-equivalent-to-7-32-fraction","Equivalent Fractions","7","32","7/32","0.21875","21.875%","B","true","/what-is-equivalent-to-7-32-fraction","/7-32-as-a-percent-and-decimal"
"/7-32-as-a-percent-and-decimal","Percent and Decimal","7","32","7/32","0.21875","21.875%","B","true","/7-32-as-a-percent-and-decimal","/what-is-equivalent-to-7-32-fraction"
"/what-is-equivalent-to-9-32-fraction","Equivalent Fractions","9","32","9/32","0.28125","28.125%","B","true","/what-is-equivalent-to-9-32-fraction","/9-32-as-a-percent-and-decimal"
"/9-32-as-a-percent-and-decimal","Percent and Decimal","9","32","9/32","0.28125","28.125%","B","true","/9-32-as-a-percent-and-decimal","/what-is-equivalent-to-9-32-fraction"
"/what-is-equivalent-to-10-32-fraction","Equivalent Fractions","10","32","5/16","0.3125","31.25%","B","true","/what-is-equivalent-to-10-32-fraction","/10-32-as-a-percent-and-decimal"
"/10-32-as-a-percent-and-decimal","Percent and Decimal","10","32","5/16","0.3125","31.25%","B","true","/10-32-as-a-percent-and-decimal","/what-is-equivalent-to-10-32-fraction"
"/what-is-equivalent-to-11-32-fraction","Equivalent Fractions","11","32","11/32","0.34375","34.375%","B","true","/what-is-equivalent-to-11-32-fraction","/11-32-as-a-percent-and-decimal"
"/11-32-as-a-percent-and-decimal","Percent and Decimal","11","32","11/32","0.34375","34.375%","B","true","/11-32-as-a-percent-and-decimal","/what-is-equivalent-to-11-32-fraction"
"/what-is-equivalent-to-13-32-fraction","Equivalent Fractions","13","32","13/32","0.40625","40.625%","C","true","/what-is-equivalent-to-13-32-fraction","/13-32-as-a-percent-and-decimal"
"/13-32-as-a-percent-and-decimal","Percent and Decimal","13","32","13/32","0.40625","40.625%","C","true","/13-32-as-a-percent-and-decimal","/what-is-equivalent-to-13-32-fraction"
"/what-is-equivalent-to-14-32-fraction","Equivalent Fractions","14","32","7/16","0.4375","43.75%","B","true","/what-is-equivalent-to-14-32-fraction","/14-32-as-a-percent-and-decimal"
"/14-32-as-a-percent-and-decimal","Percent and Decimal","14","32","7/16","0.4375","43.75%","B","true","/14-32-as-a-percent-and-decimal","/what-is-equivalent-to-14-32-fraction"
"/what-is-equivalent-to-15-32-fraction","Equivalent Fractions","15","32","15/32","0.46875","46.875%","C","true","/what-is-equivalent-to-15-32-fraction","/15-32-as-a-percent-and-decimal"
"/15-32-as-a-percent-and-decimal","Percent and Decimal","15","32","15/32","0.46875","46.875%","C","true","/15-32-as-a-percent-and-decimal","/what-is-equivalent-to-15-32-fraction"
"/what-is-equivalent-to-17-32-fraction","Equivalent Fractions","17","32","17/32","0.53125","53.125%","C","true","/what-is-equivalent-to-17-32-fraction","/17-32-as-a-percent-and-decimal"
"/17-32-as-a-percent-and-decimal","Percent and Decimal","17","32","17/32","0.53125","53.125%","C","true","/17-32-as-a-percent-and-decimal","/what-is-equivalent-to-17-32-fraction"
"/what-is-equivalent-to-18-32-fraction","Equivalent Fractions","18","32","9/16","0.5625","56.25%","B","true","/what-is-equivalent-to-18-32-fraction","/18-32-as-a-percent-and-decimal"
"/18-32-as-a-percent-and-decimal","Percent and Decimal","18","32","9/16","0.5625","56.25%","B","true","/18-32-as-a-percent-and-decimal","/what-is-equivalent-to-18-32-fraction"
